buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,houseType,monthlyRent,preDeposit,preMonthlyRent,sggCd,totalFloorAr,umdNm,useRRRight,sigungu_cd,sigungu_name,deposit_manwon,is_jeonse,time_index
2018.0,24.10~26.10,신규,6,9,2024,"14,700",다가구,0,,,41117,35.56,원천동,,41117,영통구,14700.0,True,24297
1996.0,24.10~26.10,신규,5,9,2024,"7,800",다가구,0,,,41117,42.26,매탄동,,41117,영통구,7800.0,True,24297
2009.0,24.09~25.09,신규,7,9,2024,"1,000",단독,35,,,41117,20.0,매탄동,,41117,영통구,1000.0,False,24297
2012.0,24.09~25.09,신규,5,9,2024,500,단독,46,,,41117,15.0,원천동,,41117,영통구,500.0,False,24297
1992.0,24.09~25.09,신규,6,9,2024,300,단독,33,,,41117,20.8,매탄동,,41117,영통구,300.0,False,24297
,24.09~25.09,신규,5,9,2024,300,다가구,22,,,41117,20.0,매탄동,,41117,영통구,300.0,False,24297
2002.0,24.09~26.09,신규,9,9,2024,"1,000",단독,50,,,41117,30.0,매탄동,,41117,영통구,1000.0,False,24297
2019.0,24.09~26.09,신규,7,9,2024,"5,000",다가구,75,,,41117,37.0,매탄동,,41117,영통구,5000.0,False,24297
,24.10~26.10,신규,11,9,2024,"26,000",다가구,0,,,41117,75.0,이의동,,41117,영통구,26000.0,True,24297
,24.09~25.09,신규,2,9,2024,200,다가구,34,,,41117,25.0,망포동,,41117,영통구,200.0,False,24297
,24.10~26.10,신규,9,9,2024,"19,000",다가구,0,,,41117,35.0,신동,,41117,영통구,19000.0,True,24297
2022.0,24.09~26.09,신규,2,9,2024,"5,000",다가구,80,,,41117,48.7,매탄동,,41117,영통구,5000.0,False,24297
2002.0,24.09~25.09,신규,11,9,2024,"1,000",다가구,40,,,41117,27.23,망포동,,41117,영통구,1000.0,False,24297
,24.09~26.09,신규,6,9,2024,500,다가구,120,,,41117,33.12,매탄동,,41117,영통구,500.0,False,24297
2014.0,24.09~26.09,신규,7,9,2024,"25,000",다가구,0,,,41117,66.0,원천동,,41117,영통구,25000.0,True,24297
,22.10~26.10,갱신,11,9,2024,"16,000",다가구,0,"16,000",,41117,42.07,매탄동,,41117,영통구,16000.0,True,24297
2016.0,24.09~26.09,갱신,11,9,2024,"27,000",다가구,0,"26,000",,41117,80.0,이의동,,41117,영통구,27000.0,True,24297
,24.10~26.10,신규,10,9,2024,"20,000",다가구,0,,,41117,40.08,매탄동,,41117,영통구,20000.0,True,24297
,24.10~26.10,신규,5,9,2024,"13,000",단독,0,,,41117,40.33,매탄동,,41117,영통구,13000.0,True,24297
,24.09~25.09,신규,11,9,2024,"2,500",다가구,0,,,41117,16.5,원천동,,41117,영통구,2500.0,True,24297
2003.0,24.09~25.09,갱신,4,9,2024,"4,400",다가구,0,"4,200",,41117,26.5,망포동,,41117,영통구,4400.0,True,24297
2022.0,24.10~26.10,신규,10,9,2024,"13,000",다가구,0,,,41117,21.84,영통동,,41117,영통구,13000.0,True,24297
,24.09~25.09,신규,7,9,2024,"1,000",다가구,30,,,41117,24.0,매탄동,,41117,영통구,1000.0,False,24297
1984.0,24.11~26.11,신규,6,9,2024,"15,000",단독,0,,,41111,76.01,율전동,,41111,장안구,15000.0,True,24297
1985.0,24.11~26.11,신규,12,9,2024,"15,000",단독,0,,,41111,82.71,조원동,,41111,장안구,15000.0,True,24297
1991.0,24.10~26.10,신규,12,9,2024,"8,000",단독,0,,,41111,40.24,영화동,,41111,장안구,8000.0,True,24297
,24.10~26.10,갱신,25,9,2024,"12,000",단독,0,"9,000",,41117,46.14,매탄동,,41117,영통구,12000.0,True,24297
2013.0,24.11~26.10,신규,20,9,2024,"25,000",다가구,0,,,41117,60.0,이의동,,41117,영통구,25000.0,True,24297
1997.0,24.10~26.10,신규,20,9,2024,"5,000",다가구,55,,,41117,49.21,원천동,,41117,영통구,5000.0,False,24297
2004.0,24.09~25.09,신규,20,9,2024,500,다가구,38,,,41111,28.0,천천동,,41111,장안구,500.0,False,24297
2017.0,24.10~26.10,신규,13,9,2024,"16,000",다가구,0,,,41117,52.0,매탄동,,41117,영통구,16000.0,True,24297
2007.0,24.09~25.09,신규,25,9,2024,500,다가구,33,,,41117,25.0,원천동,,41117,영통구,500.0,False,24297
2002.0,24.09~25.09,신규,25,9,2024,200,다가구,30,,,41117,21.0,매탄동,,41117,영통구,200.0,False,24297
2014.0,24.10~26.10,신규,13,9,2024,"18,000",다가구,0,,,41117,56.0,원천동,,41117,영통구,18000.0,True,24297
2017.0,24.09~26.09,신규,10,9,2024,"5,000",단독,190,,,41117,129.57,영통동,,41117,영통구,5000.0,False,24297
,24.10~25.10,신규,24,9,2024,"4,800",다가구,55,,,41117,24.68,매탄동,,41117,영통구,4800.0,False,24297
,24.10~26.10,신규,18,9,2024,"10,000",다가구,55,,,41117,33.07,매탄동,,41117,영통구,10000.0,False,24297
,24.11~26.11,신규,22,9,2024,"14,700",다가구,0,,,41117,33.0,원천동,,41117,영통구,14700.0,True,24297
1989.0,24.09~26.09,신규,7,9,2024,400,단독,35,,,41117,40.0,매탄동,,41117,영통구,400.0,False,24297
2018.0,24.11~26.11,신규,23,9,2024,"21,000",다가구,0,,,41117,62.49,신동,,41117,영통구,21000.0,True,24297
2015.0,24.10~26.10,신규,23,9,2024,"15,000",단독,5,,,41117,23.1,신동,,41117,영통구,15000.0,False,24297
2015.0,24.09~25.09,신규,20,9,2024,"6,000",다가구,50,,,41117,24.0,하동,,41117,영통구,6000.0,False,24297
2020.0,24.10~26.10,갱신,24,9,2024,"36,400",다가구,0,"34,650",,41117,51.5,이의동,,41117,영통구,36400.0,True,24297
2017.0,24.10~26.10,갱신,23,9,2024,"16,000",단독,0,"16,000",,41117,29.7,매탄동,,41117,영통구,16000.0,True,24297
2000.0,24.09~25.09,신규,13,9,2024,500,다가구,33,,,41117,22.0,영통동,,41117,영통구,500.0,False,24297
2015.0,24.10~26.10,신규,24,9,2024,"12,000",다가구,0,,,41117,40.0,원천동,,41117,영통구,12000.0,True,24297
,24.10~26.10,신규,14,9,2024,"7,000",단독,0,,,41117,27.0,원천동,,41117,영통구,7000.0,True,24297
2005.0,24.09~25.09,신규,19,9,2024,"1,000",다가구,45,,,41117,36.0,매탄동,,41117,영통구,1000.0,False,24297
2012.0,24.09~25.09,신규,24,9,2024,"2,000",다가구,10,,,41117,20.0,원천동,,41117,영통구,2000.0,False,24297
2013.0,24.09~26.09,신규,4,9,2024,"13,000",다가구,40,,,41117,51.852,이의동,,41117,영통구,13000.0,False,24297
,24.09~26.09,신규,16,9,2024,"1,500",단독,95,,,41117,56.0,매탄동,,41117,영통구,1500.0,False,24297
,24.09~25.09,신규,9,9,2024,300,다가구,43,,,41117,22.0,원천동,,41117,영통구,300.0,False,24297
1991.0,24.10~26.10,신규,19,9,2024,"1,000",단독,45,,,41117,40.98,매탄동,,41117,영통구,1000.0,False,24297
2001.0,24.09~25.09,신규,6,9,2024,"2,000",다가구,80,,,41117,70.0,영통동,,41117,영통구,2000.0,False,24297
1997.0,24.09~26.09,신규,11,9,2024,"2,600",다가구,0,,,41117,27.0,원천동,,41117,영통구,2600.0,True,24297
,24.10~26.10,신규,21,9,2024,"32,000",다가구,0,,,41117,60.0,이의동,,41117,영통구,32000.0,True,24297
2016.0,24.11~26.11,신규,21,9,2024,"15,750",다가구,0,,,41117,26.4,신동,,41117,영통구,15750.0,True,24297
2014.0,24.10~26.10,신규,24,9,2024,"29,400",다가구,0,,,41117,59.49,이의동,,41117,영통구,29400.0,True,24297
,24.09~28.09,갱신,25,9,2024,"18,500",다가구,0,"18,500",,41117,36.81,매탄동,,41117,영통구,18500.0,True,24297
,24.09~28.09,갱신,25,9,2024,"12,000",다가구,0,"12,000",,41117,25.65,매탄동,,41117,영통구,12000.0,True,24297
1996.0,24.10~26.10,신규,25,9,2024,"8,000",다가구,0,,,41117,31.89,매탄동,,41117,영통구,8000.0,True,24297
2011.0,24.09~25.09,신규,28,9,2024,500,다가구,45,,,41117,30.0,원천동,,41117,영통구,500.0,False,24297
2008.0,24.09~25.09,신규,26,9,2024,300,단독,43,,,41117,21.45,원천동,,41117,영통구,300.0,False,24297
,24.09~25.09,신규,11,9,2024,"4,000",다가구,73,,,41117,38.89,영통동,,41117,영통구,4000.0,False,24297
2012.0,24.09~26.09,갱신,30,9,2024,"4,000",단독,18,"6,000",,41117,20.0,매탄동,,41117,영통구,4000.0,False,24297
2002.0,24.09~26.09,신규,30,9,2024,500,다가구,52,,,41117,36.926,매탄동,,41117,영통구,500.0,False,24297
2003.0,24.09~28.09,갱신,19,9,2024,"7,500",단독,0,"7,500",,41117,26.0,원천동,,41117,영통구,7500.0,True,24297
2008.0,24.09~25.09,신규,23,9,2024,"2,000",다가구,36,,,41117,30.0,매탄동,,41117,영통구,2000.0,False,24297
,24.10~26.10,신규,30,9,2024,"17,000",다가구,0,,,41117,56.1,매탄동,,41117,영통구,17000.0,True,24297
,24.10~25.10,신규,24,9,2024,"15,000",단독,0,,,41117,31.0,신동,,41117,영통구,15000.0,True,24297
2020.0,24.09~26.12,신규,30,9,2024,100,다가구,26,,,41117,19.88,매탄동,,41117,영통구,100.0,False,24297
2022.0,24.09~25.09,신규,23,9,2024,"2,000",다가구,100,,,41117,53.66,매탄동,,41117,영통구,2000.0,False,24297
,24.09~25.09,신규,28,9,2024,300,다가구,27,,,41117,25.0,매탄동,,41117,영통구,300.0,False,24297
2019.0,24.10~26.10,신규,30,9,2024,"11,000",다가구,0,,,41117,34.0,원천동,,41117,영통구,11000.0,True,24297
1989.0,24.09~26.09,신규,14,9,2024,500,다가구,55,,,41117,179.54,매탄동,,41117,영통구,500.0,False,24297
2000.0,24.09~26.10,신규,5,9,2024,"7,500",다가구,0,,,41117,26.0,영통동,,41117,영통구,7500.0,True,24297
2008.0,24.09~25.09,신규,19,9,2024,300,다가구,35,,,41117,20.0,원천동,,41117,영통구,300.0,False,24297
,24.09~25.09,신규,21,9,2024,500,다가구,55,,,41117,26.5,원천동,,41117,영통구,500.0,False,24297
2002.0,24.10~26.10,신규,25,9,2024,"5,500",다가구,0,,,41117,25.0,망포동,,41117,영통구,5500.0,True,24297
,24.09~25.09,신규,2,9,2024,500,단독,55,,,41117,32.0,매탄동,,41117,영통구,500.0,False,24297
2008.0,24.09~25.02,신규,21,9,2024,300,다가구,34,,,41117,25.0,원천동,,41117,영통구,300.0,False,24297
,24.10~26.10,신규,26,9,2024,"20,000",다가구,0,,,41117,65.5,신동,,41117,영통구,20000.0,True,24297
2019.0,24.10~25.10,갱신,11,9,2024,"2,000",다가구,120,"2,000",120.0,41117,66.0,신동,,41117,영통구,2000.0,False,24297
2008.0,24.09~26.09,신규,23,9,2024,"6,000",다가구,0,,,41117,33.0,원천동,,41117,영통구,6000.0,True,24297
2002.0,24.09~25.09,신규,19,9,2024,100,다가구,25,,,41117,26.0,매탄동,,41117,영통구,100.0,False,24297
2018.0,24.09~26.09,갱신,27,9,2024,"21,000",다가구,0,"17,850",,41117,49.5,이의동,,41117,영통구,21000.0,True,24297
2009.0,24.09~25.09,신규,14,9,2024,500,단독,35,,,41117,28.69,매탄동,,41117,영통구,500.0,False,24297
2003.0,24.10~25.06,갱신,10,9,2024,"15,000",다가구,0,"15,000",,41117,46.0,매탄동,,41117,영통구,15000.0,True,24297
,24.09~25.09,신규,19,9,2024,500,단독,40,,,41117,21.455,영통동,,41117,영통구,500.0,False,24297
1991.0,24.10~26.10,신규,6,9,2024,"12,000",다가구,0,,,41117,53.89,매탄동,,41117,영통구,12000.0,True,24297
,24.09~25.09,신규,16,9,2024,500,다가구,45,,,41117,20.0,신동,,41117,영통구,500.0,False,24297
2021.0,24.09~26.09,신규,5,9,2024,"13,000",다가구,0,,,41117,29.61,매탄동,,41117,영통구,13000.0,True,24297
2009.0,24.09~25.09,신규,10,9,2024,500,다가구,33,,,41117,23.1,원천동,,41117,영통구,500.0,False,24297
,24.09~25.09,신규,19,9,2024,300,다가구,38,,,41117,28.0,매탄동,,41117,영통구,300.0,False,24297
2016.0,24.09~25.09,신규,7,9,2024,"4,000",다가구,72,,,41117,39.6,매탄동,,41117,영통구,4000.0,False,24297
2011.0,24.10~26.10,갱신,23,9,2024,"7,000",다가구,0,"7,000",,41117,39.225,매탄동,,41117,영통구,7000.0,True,24297
2002.0,24.09~25.09,신규,14,9,2024,500,단독,32,,,41117,15.0,매탄동,,41117,영통구,500.0,False,24297
1996.0,24.09~26.09,신규,21,9,2024,"3,500",단독,0,,,41111,30.0,영화동,,41111,장안구,3500.0,True,24297
1997.0,24.09~26.09,신규,10,9,2024,500,단독,35,,,41111,30.0,영화동,,41111,장안구,500.0,False,24297
2004.0,24.09~26.09,신규,3,9,2024,"1,000",다가구,50,,,41111,40.0,정자동,,41111,장안구,1000.0,False,24297
1986.0,24.09~25.03,신규,13,9,2024,100,단독,30,,,41111,20.0,연무동,,41111,장안구,100.0,False,24297
2019.0,24.10~26.10,신규,23,9,2024,"18,000",다가구,0,,,41111,61.95,정자동,,41111,장안구,18000.0,True,24297
2002.0,24.10~27.02,신규,23,9,2024,"5,000",다가구,50,,,41111,33.0,율전동,,41111,장안구,5000.0,False,24297
2004.0,24.09~26.09,신규,7,9,2024,"5,000",다가구,0,,,41111,30.0,영화동,,41111,장안구,5000.0,True,24297
2010.0,24.11~26.11,신규,23,9,2024,"11,000",단독,0,,,41111,39.42,송죽동,,41111,장안구,11000.0,True,24297
2004.0,24.09~25.09,신규,19,9,2024,500,다가구,45,,,41111,30.0,천천동,,41111,장안구,500.0,False,24297
1992.0,24.09~26.09,신규,20,9,2024,"7,500",단독,0,,,41111,40.68,연무동,,41111,장안구,7500.0,True,24297
1985.0,24.10~26.10,신규,5,9,2024,"7,500",단독,0,,,41111,59.4,율전동,,41111,장안구,7500.0,True,24297
,24.09~26.09,신규,19,9,2024,300,단독,35,,,41111,30.0,영화동,,41111,장안구,300.0,False,24297
,24.10~26.10,신규,14,9,2024,"16,000",다가구,0,,,41111,41.9,정자동,,41111,장안구,16000.0,True,24297
1996.0,24.09~25.09,신규,1,9,2024,"1,000",다가구,45,,,41111,36.0,율전동,,41111,장안구,1000.0,False,24297
1994.0,24.09~26.09,신규,23,9,2024,"15,000",다가구,0,,,41111,103.15,조원동,,41111,장안구,15000.0,True,24297
1994.0,24.09~25.09,신규,24,9,2024,"4,000",단독,0,,,41111,26.0,율전동,,41111,장안구,4000.0,True,24297
,24.09~26.09,신규,19,9,2024,300,다가구,35,,,41111,30.0,영화동,,41111,장안구,300.0,False,24297
1996.0,24.09~26.09,신규,11,9,2024,500,다가구,40,,,41111,34.0,송죽동,,41111,장안구,500.0,False,24297
2001.0,24.10~26.10,신규,12,9,2024,"6,000",다가구,0,,,41111,19.8,율전동,,41111,장안구,6000.0,True,24297
2001.0,24.09~26.09,신규,13,9,2024,300,단독,33,,,41111,18.0,조원동,,41111,장안구,300.0,False,24297
,24.10~25.08,신규,17,9,2024,"8,000",단독,25,,,41111,20.0,천천동,,41111,장안구,8000.0,False,24297
1992.0,24.09~26.09,신규,13,9,2024,"7,000",다가구,0,,,41111,41.5,정자동,,41111,장안구,7000.0,True,24297
2015.0,24.09~26.09,신규,4,9,2024,"2,000",다가구,55,,,41111,39.45,송죽동,,41111,장안구,2000.0,False,24297
1985.0,24.09~26.09,신규,2,9,2024,"8,000",단독,0,,,41111,75.51,율전동,,41111,장안구,8000.0,True,24297
2019.0,24.11~27.01,신규,19,9,2024,"23,000",다가구,0,,,41111,77.15,율전동,,41111,장안구,23000.0,True,24297
2005.0,24.09~26.09,신규,2,9,2024,"10,000",다가구,0,,,41111,44.35,송죽동,,41111,장안구,10000.0,True,24297
2017.0,24.09~26.09,신규,6,9,2024,"1,000",다가구,60,,,41111,42.0,연무동,,41111,장안구,1000.0,False,24297
2004.0,24.10~26.10,신규,19,9,2024,"5,000",다가구,50,,,41111,80.0,조원동,,41111,장안구,5000.0,False,24297
,24.09~26.09,신규,2,9,2024,"7,500",단독,0,,,41111,22.66,영화동,,41111,장안구,7500.0,True,24297
1994.0,24.09~25.09,신규,19,9,2024,"1,000",단독,58,,,41111,45.0,천천동,,41111,장안구,1000.0,False,24297
2003.0,24.09~26.09,신규,7,9,2024,500,단독,40,,,41111,33.0,연무동,,41111,장안구,500.0,False,24297
1989.0,24.09~26.09,신규,19,9,2024,300,단독,35,,,41111,54.75,영화동,,41111,장안구,300.0,False,24297
2010.0,24.09~26.09,신규,14,9,2024,"10,000",다가구,0,,,41111,49.0,정자동,,41111,장안구,10000.0,True,24297
2001.0,24.09~25.09,신규,11,9,2024,300,다가구,35,,,41117,21.4,영통동,,41117,영통구,300.0,False,24297
2019.0,24.09~26.09,신규,11,9,2024,"1,000",다가구,60,,,41111,33.04,조원동,,41111,장안구,1000.0,False,24297
1986.0,24.11~26.11,신규,25,9,2024,"2,000",단독,55,,,41111,68.58,파장동,,41111,장안구,2000.0,False,24297
2003.0,24.09~26.09,신규,19,9,2024,"1,000",다가구,50,,,41111,36.0,조원동,,41111,장안구,1000.0,False,24297
2014.0,24.09~26.09,신규,20,9,2024,500,다가구,40,,,41111,191.46,정자동,,41111,장안구,500.0,False,24297
2003.0,24.09~26.09,신규,28,9,2024,"1,000",다가구,65,,,41111,44.0,정자동,,41111,장안구,1000.0,False,24297
2003.0,24.10~26.10,신규,26,9,2024,"12,000",다가구,0,,,41111,45.0,율전동,,41111,장안구,12000.0,True,24297
,24.10~26.10,신규,19,9,2024,"13,000",다가구,0,,,41117,25.65,매탄동,,41117,영통구,13000.0,True,24297
2018.0,24.10~26.10,신규,20,9,2024,"23,000",다가구,0,,,41117,36.58,신동,,41117,영통구,23000.0,True,24297
2020.0,24.10~26.10,신규,30,9,2024,"12,000",다가구,0,,,41111,40.75,조원동,,41111,장안구,12000.0,True,24297
,24.09~25.02,신규,10,9,2024,500,단독,48,,,41117,21.0,원천동,,41117,영통구,500.0,False,24297
,24.09~26.11,갱신,5,9,2024,"31,500",다가구,0,"30,000",,41117,110.6,이의동,,41117,영통구,31500.0,True,24297
1995.0,24.09~26.09,신규,11,9,2024,"5,000",다가구,50,,,41117,60.0,원천동,,41117,영통구,5000.0,False,24297
2001.0,24.10~26.10,신규,19,9,2024,"8,000",단독,0,,,41117,22.8,영통동,,41117,영통구,8000.0,True,24297
1994.0,24.09~26.09,신규,10,9,2024,"16,000",다가구,0,,,41117,51.18,원천동,,41117,영통구,16000.0,True,24297
,24.10~27.10,갱신,23,9,2024,"15,200",다가구,20,"15,200",20.0,41117,40.0,원천동,,41117,영통구,15200.0,False,24297
2017.0,24.09~28.09,갱신,10,9,2024,"10,000",다가구,0,"10,000",,41117,39.0,매탄동,,41117,영통구,10000.0,True,24297
1989.0,24.09~25.09,신규,13,9,2024,200,다가구,35,,,41117,45.0,매탄동,,41117,영통구,200.0,False,24297
1997.0,24.09~26.09,갱신,16,9,2024,"4,000",다가구,20,"4,000",15.0,41111,42.0,영화동,,41111,장안구,4000.0,False,24297
1977.0,24.10~26.10,신규,25,9,2024,"1,000",단독,50,,,41111,59.44,영화동,,41111,장안구,1000.0,False,24297
1985.0,24.06~26.06,갱신,27,9,2024,"6,000",단독,0,"6,000",,41111,33.0,파장동,,41111,장안구,6000.0,True,24297
,24.09~25.09,신규,10,9,2024,500,다가구,30,,,41111,18.0,천천동,,41111,장안구,500.0,False,24297
,24.10~26.10,신규,26,9,2024,"12,000",다가구,0,,,41111,42.0,율전동,,41111,장안구,12000.0,True,24297
,24.09~26.09,신규,26,9,2024,"5,000",다가구,45,,,41111,50.0,천천동,,41111,장안구,5000.0,False,24297
1990.0,24.09~26.09,신규,25,9,2024,500,다가구,35,,,41111,38.0,송죽동,,41111,장안구,500.0,False,24297
1999.0,24.09~26.09,갱신,25,9,2024,"10,000",단독,0,"10,000",,41111,81.36,율전동,,41111,장안구,10000.0,True,24297
1995.0,24.12~26.12,신규,3,9,2024,"5,000",다가구,0,,,41111,33.0,파장동,,41111,장안구,5000.0,True,24297
1985.0,24.09~25.09,갱신,28,9,2024,"5,000",단독,4,"5,000",,41111,40.0,정자동,,41111,장안구,5000.0,False,24297
2003.0,24.09~25.09,신규,23,9,2024,500,다가구,38,,,41111,26.4,천천동,,41111,장안구,500.0,False,24297
2001.0,24.09~26.09,신규,19,9,2024,500,다가구,30,,,41111,26.4,영화동,,41111,장안구,500.0,False,24297
1986.0,24.09~26.09,신규,7,9,2024,500,단독,65,,,41111,60.0,정자동,,41111,장안구,500.0,False,24297
1994.0,24.11~26.10,신규,27,9,2024,"8,000",다가구,0,,,41111,36.0,파장동,,41111,장안구,8000.0,True,24297
2019.0,24.10~26.10,신규,27,9,2024,"1,000",다가구,50,,,41111,22.1,연무동,,41111,장안구,1000.0,False,24297
1983.0,24.10~26.10,신규,26,9,2024,"13,000",단독,0,,,41111,71.45,연무동,,41111,장안구,13000.0,True,24297
2006.0,24.10~25.10,신규,27,9,2024,500,다가구,29,,,41111,23.0,율전동,,41111,장안구,500.0,False,24297
2011.0,24.09~25.09,신규,27,9,2024,"1,000",다가구,71,,,41111,21.0,율전동,,41111,장안구,1000.0,False,24297
2017.0,24.09~28.09,신규,6,9,2024,"13,500",다가구,0,,,41117,42.9,매탄동,,41117,영통구,13500.0,True,24297
2010.0,24.09~25.09,신규,20,9,2024,"3,000",다가구,10,,,41117,18.0,매탄동,,41117,영통구,3000.0,False,24297
2002.0,,,9,9,2024,"5,000",단독,0,,,41117,23.64,망포동,,41117,영통구,5000.0,True,24297
2015.0,,,2,9,2024,500,단독,53,,,41117,23.0,신동,,41117,영통구,500.0,False,24297
2002.0,,,30,9,2024,"8,000",단독,0,,,41117,21.67,영통동,,41117,영통구,8000.0,True,24297
2015.0,,,29,9,2024,"22,000",다가구,0,,,41117,59.4,신동,,41117,영통구,22000.0,True,24297
,,,29,9,2024,"15,000",다가구,0,,,41117,23.1,신동,,41117,영통구,15000.0,True,24297
2003.0,24.09~28.09,갱신,10,9,2024,"4,000",다가구,0,"1,000",10.0,41117,33.0,원천동,,41117,영통구,4000.0,True,24297
1989.0,24.09~26.09,신규,16,9,2024,300,다가구,30,,,41117,50.0,매탄동,,41117,영통구,300.0,False,24297
2003.0,24.09~26.09,갱신,14,9,2024,"3,000",다가구,37,"3,000",37.0,41117,60.0,매탄동,사용,41117,영통구,3000.0,False,24297
2017.0,24.09~26.09,신규,7,9,2024,"2,000",다가구,75,,,41117,45.0,매탄동,,41117,영통구,2000.0,False,24297
1989.0,24.10~26.10,신규,12,9,2024,500,다가구,30,,,41117,45.0,매탄동,,41117,영통구,500.0,False,24297
2009.0,24.09~25.10,신규,11,9,2024,300,다가구,40,,,41117,20.0,매탄동,,41117,영통구,300.0,False,24297
2002.0,,,1,9,2024,"5,000",단독,0,,,41117,20.0,매탄동,,41117,영통구,5000.0,True,24297
2024.0,,,1,9,2024,"27,000",다가구,0,,,41117,57.07,매탄동,,41117,영통구,27000.0,True,24297
2017.0,,,5,9,2024,"13,500",다가구,0,,,41117,33.0,매탄동,,41117,영통구,13500.0,True,24297
